sno,recoding_url,user,human_transcribe,nemo_transcribe,deepgram_transcribe,Nemo,Deepgram
11845,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI5-1635885739.5208-in_2.wav,m.aqib,what would a,what would at,What whats,FALSE,FALSE
11847,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI3-1636393351.83611-in_14.wav,m.aqib,what would you go it then i,what would you go it then i,Look,TRUE,FALSE
11860,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635869921.13229-in_2.wav,m.aqib,what you mean alright  to buy you car if  gotten credit cards need i a got no credit,what you mean ill write to buy you call an ti find gotten credit cards need i aint got no credit,What you mean alright So why you calling if I got a credit card I will I ahead three I aint got no credit,FALSE,FALSE
11862,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636993231.61883-in_1.wav,m.aqib,what you need sir,what you need e,what you need sir,FALSE,TRUE
11879,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636050099.230724-in_13.wav,m.aqib,what you wear what do you have,what you wear what do you have,what you guys or do you have,TRUE,FALSE
11882,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635874957.36142-in_0.wav,m.aqib,what your name,what d you new,What you need,FALSE,FALSE
11884,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636670145.83808-in_7.wav,m.aqib,what your not from live where are you calling me from are e any listed in your time i dont mean the layers wife,bat your not from allay where are you calling me from are e any listed in your time i dont mean the layers wife,But know familiar Are you calling from Listed in Mean the wife,FALSE,FALSE
11885,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636473717.3748-in_7.wav,m.aqib,what youre not from allay e where you calling me from are there any listed in your time i dont mean the matters wife,what youre not from allay e where you calling me from are there any listed in your time i dont mean the matters wife,But you know from La Well are you calling me from I really any a listed in your time I dont mean the mayor his wife,TRUE,FALSE
11889,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1636488537.101-in_8.wav,m.aqib,whatever you whatever your mother charges me for a blow job,whatever you whatever your mother charges me for a blow job,whatever whatever your mother charges just made for a blow job,TRUE,FALSE
11895,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1637078156.6118-in_1.wav,m.aqib,whats his name what is your name,whats his name what of name,Whats your name Whats your name,FALSE,FALSE
11897,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1637007591.62928-in_26.wav,m.aqib,whats my name i use has variation you are telling my numbers wrong it carta have in my hand whats my name,whats my name ill use has variation youre telling my numbers wrong it carta have in my hand whats my name,Whats my name I use the validation Youre telling my numbers wrong Its a card I have in my hand Whats my name,FALSE,FALSE
11903,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636732088.108200-in_3.wav,m.aqib,whats that really?,whats that really,Whats debt really,FALSE,FALSE
11906,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635022297.71523-in_2.wav,m.aqib,whats the debt relief program,whats the dat race program,Whats the debt release program,FALSE,FALSE
11909,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635198367.25371-in_4.wav,m.aqib,whats the name of the company please,whats the name of the company please,Whats the name of the company you please,TRUE,FALSE
11912,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1636048974.19897-in_2.wav,m.aqib,whats the name of your supervisor,whats the name of your supervisor,Whats the name of your supervisor,TRUE,TRUE
11914,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636473717.3748-in_4.wav,m.aqib,whats the nature of this call i hope you have some juicee gossip that you want to share,whats the nature of this call i hope you have some juice gossip that you want to share,Whats the nature of this call I hope you have some Juicy gossip that you want to share,FALSE,FALSE
11915,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636469910.3118-in_1.wav,m.aqib,whats the purpose of your call,whats the purpose of your call,Whats the purpose of your call,TRUE,TRUE
11949,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636495105.25846-in_14.wav,m.aqib,when i contact my lawyer they they know who you call,when i contact my lawyer they they know wo icon,when I contact back my lawyer your Claim They know in the account,FALSE,FALSE
11952,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_84.wav,m.aqib,when it  issued in july,when it  issued in julie,And it was it the issued in july,FALSE,FALSE
11957,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636395399.32705-in_0.wav,m.aqib,when your opylnumeral do just so you know this calm may be recorded and monitor now tell me,when toll opylnumeral do just so you know this calm may be recorded and monitor now tell me,but your Aluminum dose just so you know this call may be recorded and monitored Now tell,FALSE,FALSE
11958,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635608418.19093-in_5.wav,m.aqib,whentt you had some shipcut and could calling me all right dirty bitch stop call stop calling this number you dirty bitch passing me ,whentt you had some shipcut and could calling me all right dirty bitch stop cal stop calling this number you dirty bitch passing me off,why dont you need some shit cotton quit calling me Alright Thirty bitch Stop call stop calling this number you dirty bitch Pissing me off,FALSE,FALSE
11979,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636046413.30470-in_1.wav,m.aqib,where did you want,where did you want,Where you want,TRUE,FALSE
11993,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635606811.145554-in_2.wav,m.aqib,where were you i was talking to you and you disappeared i know what youre going right now is talk talk talk you dont listen listen listen whats your problem,where were you i was poking to you and you disappeared i know what youre going right now is cook col pop ut you dont listen listen listen whats your problem,Where were you I was talking to you and youre disappeared I know what youre doing right now is talk but you dont listen listen listen Whats your problem,FALSE,FALSE
11994,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635969995.49939-in_3.wav,m.aqib,where were you with,where were you with,Who are you with,TRUE,FALSE
11996,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636580675.107321-in_0.wav,m.aqib,where who live,where who live,What was that,TRUE,FALSE
12004,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1634926804.27335-in_4.wav,m.aqib,where you from mike the middle east or india,where you from li e the middle east or india,Where you from like the Middle East or India,FALSE,FALSE
12021,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_34.wav,m.aqib,which card is it it,which cart is it it,Credit card is it Its what,FALSE,FALSE
12058,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1636500059.4373-in_1.wav,m.aqib,who are you calling for,who are you calling for,Who are you calling for,TRUE,TRUE
12066,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635523349.60470-in_11.wav,m.aqib,who are you there,were you there,Were you there,FALSE,FALSE
12069,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636491410.8672-in_2.wav,m.aqib,who are you what are you,who are you what are you,Who are you Huawei,TRUE,FALSE
12076,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1635961026.7384-in_6.wav,m.aqib,who did you call,what did you call,Did you call,FALSE,FALSE
12077,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1635961026.7384-in_5.wav,m.aqib,who did you call sir,who did you call sir,So did you call sir,TRUE,FALSE
12090,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636134034.6592-in_2.wav,m.aqib,who her pale,who hair pale,Whos calling place,FALSE,FALSE
12091,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI3-1636739506.147733-in_3.wav,m.aqib,who i dont have debt,who i want to do,Alright Water,FALSE,FALSE
12101,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636738689.241896-in_8.wav,m.aqib,who is calling ,os whos calling,Whos Whos calling,FALSE,FALSE
12104,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636738689.241896-in_4.wav,m.aqib,who is calling hello,whos calling hello,Whos calling Hello,FALSE,FALSE
12113,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636039254.98897-in_0.wav,m.aqib,who is talking,who is talking,who is talking,TRUE,TRUE
12152,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1635800459.24086-in_1.wav,m.aqib,who is this,his that,Whos this,FALSE,FALSE
12177,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1635961251.111101-in_0.wav,m.aqib,who is this calling,who is this calling,Who is this call,TRUE,FALSE
12182,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636473717.3748-in_0.wav,m.aqib,who is this you sound familiar to know each other,who is this you sound familiar town know each other,Whos this you sign familiar tweet And each a,FALSE,FALSE
12195,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI3-1636407689.135236-in_6.wav,m.aqib,who saw  i dont understand what you talking about,who saw  ain an  san e her talking about,I understand what youre talking about,FALSE,FALSE
12197,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636040781.55185-in_2.wav,m.aqib,who the debt debt  program,who the dad dat e  program,but that that power out,FALSE,FALSE
12200,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636495475.26768-in_0.wav,m.aqib,who there,wo der,For this,FALSE,FALSE
12218,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1637080720.8269-in_0.wav,m.aqib,who you call about,hat you call about,Calling bob,FALSE,FALSE
